,id,geoid,households,below_poverty,hh_snap,hh_nowork
65801,1400000US48409010601,"Census Tract 106.01, San Patricio County, Texas",2199,329,246,12.9
65802,1400000US48409010602,"Census Tract 106.02, San Patricio County, Texas",1259,63,103,13.3
65803,1400000US48409010603,"Census Tract 106.03, San Patricio County, Texas",1003,84,0,14.3
65804,1400000US48409010604,"Census Tract 106.04, San Patricio County, Texas",1098,57,20,9.0
65805,1400000US48409010700,"Census Tract 107, San Patricio County, Texas",1435,76,49,12.7
65806,1400000US48409010800,"Census Tract 108, San Patricio County, Texas",1419,471,333,24.5
65807,1400000US48409010900,"Census Tract 109, San Patricio County, Texas",1578,195,228,18.3
65808,1400000US48409011000,"Census Tract 110, San Patricio County, Texas",2087,642,614,4.5
65809,1400000US48409011100,"Census Tract 111, San Patricio County, Texas",922,157,157,18.0
65810,1400000US48409011200,"Census Tract 112, San Patricio County, Texas",1237,225,172,18.1
65811,1400000US48409011300,"Census Tract 113, San Patricio County, Texas",1638,534,633,17.8
65812,1400000US48411950100,"Census Tract 9501, San Saba County, Texas",968,143,107,19.2
65813,1400000US48411950200,"Census Tract 9502, San Saba County, Texas",1114,102,80,20.1
65814,1400000US48413950300,"Census Tract 9503, Schleicher County, Texas",1075,185,67,13.8
65815,1400000US48415950100,"Census Tract 9501, Scurry County, Texas",1242,271,101,7.4
65816,1400000US48415950200,"Census Tract 9502, Scurry County, Texas",494,30,10,16.7
65817,1400000US48415950300,"Census Tract 9503, Scurry County, Texas",2378,142,93,16.1
65818,1400000US48415950600,"Census Tract 9506, Scurry County, Texas",1827,250,189,12.3
65819,1400000US48417950300,"Census Tract 9503, Shackelford County, Texas",1317,178,97,19.3
65820,1400000US48419950100,"Census Tract 9501, Shelby County, Texas",1816,390,289,23.3
65821,1400000US48419950200,"Census Tract 9502, Shelby County, Texas",1502,321,176,34.4
65822,1400000US48419950300,"Census Tract 9503, Shelby County, Texas",1705,232,285,11.1
65823,1400000US48419950400,"Census Tract 9504, Shelby County, Texas",1843,604,551,23.5
65824,1400000US48419950500,"Census Tract 9505, Shelby County, Texas",1193,241,170,13.0
65825,1400000US48419950600,"Census Tract 9506, Shelby County, Texas",1234,262,147,14.4
65826,1400000US48421950200,"Census Tract 9502, Sherman County, Texas",1019,107,39,10.3
65827,1400000US48423000100,"Census Tract 1, Smith County, Texas",1851,399,277,7.8
65828,1400000US48423000201,"Census Tract 2.01, Smith County, Texas",1238,455,459,22.3
65829,1400000US48423000202,"Census Tract 2.02, Smith County, Texas",572,193,180,11.2
65830,1400000US48423000300,"Census Tract 3, Smith County, Texas",1705,520,235,7.3
65831,1400000US48423000400,"Census Tract 4, Smith County, Texas",773,168,161,11.9
65832,1400000US48423000500,"Census Tract 5, Smith County, Texas",688,196,135,7.9
65833,1400000US48423000600,"Census Tract 6, Smith County, Texas",593,65,160,10.2
65834,1400000US48423000700,"Census Tract 7, Smith County, Texas",1443,468,376,21.5
65835,1400000US48423000800,"Census Tract 8, Smith County, Texas",2228,492,357,10.0
65836,1400000US48423000900,"Census Tract 9, Smith County, Texas",1228,298,231,11.7
65837,1400000US48423001000,"Census Tract 10, Smith County, Texas",1876,185,110,11.7
65838,1400000US48423001101,"Census Tract 11.01, Smith County, Texas",1633,179,49,14.9
65839,1400000US48423001102,"Census Tract 11.02, Smith County, Texas",912,81,52,11.0
65840,1400000US48423001200,"Census Tract 12, Smith County, Texas",1354,151,216,11.7
65841,1400000US48423001300,"Census Tract 13, Smith County, Texas",810,94,71,15.1
65842,1400000US48423001401,"Census Tract 14.01, Smith County, Texas",3318,374,271,34.7
65843,1400000US48423001403,"Census Tract 14.03, Smith County, Texas",2641,368,239,14.4
65844,1400000US48423001404,"Census Tract 14.04, Smith County, Texas",2392,251,202,12.9
65845,1400000US48423001500,"Census Tract 15, Smith County, Texas",2035,339,228,23.1
65846,1400000US48423001601,"Census Tract 16.01, Smith County, Texas",2076,459,566,18.9
65847,1400000US48423001602,"Census Tract 16.02, Smith County, Texas",1643,197,195,19.0
65848,1400000US48423001604,"Census Tract 16.04, Smith County, Texas",2225,202,139,10.8
65849,1400000US48423001700,"Census Tract 17, Smith County, Texas",2693,418,502,10.2
65850,1400000US48423001801,"Census Tract 18.01, Smith County, Texas",2031,330,357,18.1
65851,1400000US48423001802,"Census Tract 18.02, Smith County, Texas",2999,460,228,11.8
65852,1400000US48423001803,"Census Tract 18.03, Smith County, Texas",1729,261,23,18.5
65853,1400000US48423001901,"Census Tract 19.01, Smith County, Texas",2754,372,189,19.2
65854,1400000US48423001905,"Census Tract 19.05, Smith County, Texas",4031,381,202,20.2
65855,1400000US48423001906,"Census Tract 19.06, Smith County, Texas",2189,117,62,18.1
65856,1400000US48423001907,"Census Tract 19.07, Smith County, Texas",2261,148,179,33.4
65857,1400000US48423001908,"Census Tract 19.08, Smith County, Texas",3663,432,233,16.5
65858,1400000US48423002003,"Census Tract 20.03, Smith County, Texas",1700,391,243,4.6
65859,1400000US48423002004,"Census Tract 20.04, Smith County, Texas",1211,130,91,24.3
65860,1400000US48423002006,"Census Tract 20.06, Smith County, Texas",1258,68,21,15.2
65861,1400000US48423002007,"Census Tract 20.07, Smith County, Texas",2984,277,399,15.3
65862,1400000US48423002008,"Census Tract 20.08, Smith County, Texas",2543,178,187,15.5
65863,1400000US48423002009,"Census Tract 20.09, Smith County, Texas",2814,384,293,16.2
65864,1400000US48423002101,"Census Tract 21.01, Smith County, Texas",1447,225,225,14.7
65865,1400000US48423002102,"Census Tract 21.02, Smith County, Texas",2023,123,159,20.9
65866,1400000US48423002200,"Census Tract 22, Smith County, Texas",2114,259,106,19.3
65867,1400000US48423980000,"Census Tract 9800, Smith County, Texas",0,0,0,-
65868,1400000US48425000100,"Census Tract 1, Somervell County, Texas",2421,479,266,23.3
65869,1400000US48425000200,"Census Tract 2, Somervell County, Texas",702,217,54,22.6
65870,1400000US48427950101,"Census Tract 9501.01, Starr County, Texas",374,68,56,12.4
65871,1400000US48427950104,"Census Tract 9501.04, Starr County, Texas",1149,272,240,10.1
65872,1400000US48427950105,"Census Tract 9501.05, Starr County, Texas",975,283,401,4.8
65873,1400000US48427950106,"Census Tract 9501.06, Starr County, Texas",769,223,325,20.5
65874,1400000US48427950107,"Census Tract 9501.07, Starr County, Texas",894,346,318,4.9
65875,1400000US48427950108,"Census Tract 9501.08, Starr County, Texas",839,212,372,6.2
65876,1400000US48427950202,"Census Tract 9502.02, Starr County, Texas",675,263,274,15.2
65877,1400000US48427950203,"Census Tract 9502.03, Starr County, Texas",1047,274,655,10.2
65878,1400000US48427950204,"Census Tract 9502.04, Starr County, Texas",1400,685,721,17.8
65879,1400000US48427950401,"Census Tract 9504.01, Starr County, Texas",1486,602,570,16.9
65880,1400000US48427950402,"Census Tract 9504.02, Starr County, Texas",1192,390,549,18.4
65881,1400000US48427950500,"Census Tract 9505, Starr County, Texas",1186,496,478,13.3
65882,1400000US48427950600,"Census Tract 9506, Starr County, Texas",2131,711,649,9.6
65883,1400000US48427950701,"Census Tract 9507.01, Starr County, Texas",1088,439,501,38.1
65884,1400000US48427950702,"Census Tract 9507.02, Starr County, Texas",983,404,461,25.5
65885,1400000US48429950200,"Census Tract 9502, Stephens County, Texas",1377,298,157,20.0
65886,1400000US48429950300,"Census Tract 9503, Stephens County, Texas",712,195,164,14.1
65887,1400000US48429950500,"Census Tract 9505, Stephens County, Texas",1158,160,86,26.2
65888,1400000US48431950100,"Census Tract 9501, Sterling County, Texas",458,23,26,6.2
65889,1400000US48433950300,"Census Tract 9503, Stonewall County, Texas",580,75,68,16.6
65890,1400000US48435950300,"Census Tract 9503, Sutton County, Texas",1412,190,98,10.0
65891,1400000US48437950200,"Census Tract 9502, Swisher County, Texas",531,61,39,16.9
65892,1400000US48437950300,"Census Tract 9503, Swisher County, Texas",1523,477,289,21.3
65893,1400000US48437950400,"Census Tract 9504, Swisher County, Texas",451,45,42,16.7
65894,1400000US48439100101,"Census Tract 1001.01, Tarrant County, Texas",1673,120,374,5.1
65895,1400000US48439100102,"Census Tract 1001.02, Tarrant County, Texas",1610,295,165,10.6
65896,1400000US48439100201,"Census Tract 1002.01, Tarrant County, Texas",1238,276,358,11.2
65897,1400000US48439100202,"Census Tract 1002.02, Tarrant County, Texas",1466,285,316,10.2
65898,1400000US48439100300,"Census Tract 1003, Tarrant County, Texas",1625,379,540,6.8
65899,1400000US48439100400,"Census Tract 1004, Tarrant County, Texas",1768,735,572,12.2
65900,1400000US48439100501,"Census Tract 1005.01, Tarrant County, Texas",3268,739,836,8.6
65901,1400000US48439100502,"Census Tract 1005.02, Tarrant County, Texas",2155,282,399,12.2
65902,1400000US48439100601,"Census Tract 1006.01, Tarrant County, Texas",1069,105,40,18.2
65903,1400000US48439100602,"Census Tract 1006.02, Tarrant County, Texas",682,58,148,11.1
65904,1400000US48439100700,"Census Tract 1007, Tarrant County, Texas",1770,329,236,12.9
65905,1400000US48439100800,"Census Tract 1008, Tarrant County, Texas",1736,389,280,10.8
65906,1400000US48439100900,"Census Tract 1009, Tarrant County, Texas",619,139,59,12.8
65907,1400000US48439101201,"Census Tract 1012.01, Tarrant County, Texas",639,130,147,13.6
65908,1400000US48439101202,"Census Tract 1012.02, Tarrant County, Texas",1415,303,307,6.1
65909,1400000US48439101301,"Census Tract 1013.01, Tarrant County, Texas",1881,318,308,13.2
65910,1400000US48439101302,"Census Tract 1013.02, Tarrant County, Texas",1084,219,214,7.8
65911,1400000US48439101401,"Census Tract 1014.01, Tarrant County, Texas",1920,294,392,16.3
65912,1400000US48439101402,"Census Tract 1014.02, Tarrant County, Texas",1196,321,275,20.0
65913,1400000US48439101403,"Census Tract 1014.03, Tarrant County, Texas",1689,541,610,21.1
65914,1400000US48439101500,"Census Tract 1015, Tarrant County, Texas",1486,397,233,12.4
65915,1400000US48439101700,"Census Tract 1017, Tarrant County, Texas",514,285,285,35.0
65916,1400000US48439102000,"Census Tract 1020, Tarrant County, Texas",1974,287,26,13.3
65917,1400000US48439102100,"Census Tract 1021, Tarrant County, Texas",2804,375,323,6.3
65918,1400000US48439102201,"Census Tract 1022.01, Tarrant County, Texas",1468,121,84,13.9
65919,1400000US48439102202,"Census Tract 1022.02, Tarrant County, Texas",1458,84,0,8.0
65920,1400000US48439102301,"Census Tract 1023.01, Tarrant County, Texas",1371,216,222,2.6
65921,1400000US48439102302,"Census Tract 1023.02, Tarrant County, Texas",1851,325,252,8.8
65922,1400000US48439102401,"Census Tract 1024.01, Tarrant County, Texas",2095,371,252,10.8
65923,1400000US48439102402,"Census Tract 1024.02, Tarrant County, Texas",1865,85,35,14.0
65924,1400000US48439102500,"Census Tract 1025, Tarrant County, Texas",1326,384,380,19.7
65925,1400000US48439102601,"Census Tract 1026.01, Tarrant County, Texas",1801,203,207,8.2
65926,1400000US48439102602,"Census Tract 1026.02, Tarrant County, Texas",1588,112,116,7.2
65927,1400000US48439102700,"Census Tract 1027, Tarrant County, Texas",1763,210,52,3.2
65928,1400000US48439102800,"Census Tract 1028, Tarrant County, Texas",643,6,12,8.2
65929,1400000US48439103500,"Census Tract 1035, Tarrant County, Texas",1436,416,371,16.4
65930,1400000US48439103601,"Census Tract 1036.01, Tarrant County, Texas",958,536,510,28.5
65931,1400000US48439103602,"Census Tract 1036.02, Tarrant County, Texas",836,270,240,15.1
65932,1400000US48439103701,"Census Tract 1037.01, Tarrant County, Texas",1244,383,366,19.8
65933,1400000US48439103702,"Census Tract 1037.02, Tarrant County, Texas",806,259,248,20.5
65934,1400000US48439103800,"Census Tract 1038, Tarrant County, Texas",1036,447,473,25.7
65935,1400000US48439104100,"Census Tract 1041, Tarrant County, Texas",1416,129,140,9.1
65936,1400000US48439104201,"Census Tract 1042.01, Tarrant County, Texas",1262,124,4,13.3
65937,1400000US48439104202,"Census Tract 1042.02, Tarrant County, Texas",1267,212,36,11.0
65938,1400000US48439104300,"Census Tract 1043, Tarrant County, Texas",2401,904,126,4.9
65939,1400000US48439104400,"Census Tract 1044, Tarrant County, Texas",1912,292,189,7.4
65940,1400000US48439104502,"Census Tract 1045.02, Tarrant County, Texas",910,233,101,15.6
65941,1400000US48439104503,"Census Tract 1045.03, Tarrant County, Texas",802,167,175,15.3
65942,1400000US48439104504,"Census Tract 1045.04, Tarrant County, Texas",979,258,279,8.4
65943,1400000US48439104505,"Census Tract 1045.05, Tarrant County, Texas",1456,335,414,17.3
65944,1400000US48439104601,"Census Tract 1046.01, Tarrant County, Texas",1263,304,272,15.4
65945,1400000US48439104602,"Census Tract 1046.02, Tarrant County, Texas",1418,386,288,5.1
65946,1400000US48439104603,"Census Tract 1046.03, Tarrant County, Texas",1079,335,215,6.7
65947,1400000US48439104604,"Census Tract 1046.04, Tarrant County, Texas",999,286,288,11.8
65948,1400000US48439104605,"Census Tract 1046.05, Tarrant County, Texas",1600,370,422,16.8
65949,1400000US48439104701,"Census Tract 1047.01, Tarrant County, Texas",1368,299,250,8.0
65950,1400000US48439104702,"Census Tract 1047.02, Tarrant County, Texas",1037,235,261,11.8
65951,1400000US48439104802,"Census Tract 1048.02, Tarrant County, Texas",1545,456,405,4.9
65952,1400000US48439104803,"Census Tract 1048.03, Tarrant County, Texas",1761,509,446,7.9
65953,1400000US48439104804,"Census Tract 1048.04, Tarrant County, Texas",772,250,184,7.6
65954,1400000US48439104900,"Census Tract 1049, Tarrant County, Texas",871,185,120,12.2
65955,1400000US48439105001,"Census Tract 1050.01, Tarrant County, Texas",1487,371,262,8.9
65956,1400000US48439105006,"Census Tract 1050.06, Tarrant County, Texas",256,54,31,14.3
65957,1400000US48439105007,"Census Tract 1050.07, Tarrant County, Texas",2464,127,110,10.2
65958,1400000US48439105008,"Census Tract 1050.08, Tarrant County, Texas",3043,261,300,11.7
65959,1400000US48439105201,"Census Tract 1052.01, Tarrant County, Texas",2029,612,468,13.8
65960,1400000US48439105203,"Census Tract 1052.03, Tarrant County, Texas",1067,169,215,8.7
65961,1400000US48439105204,"Census Tract 1052.04, Tarrant County, Texas",1305,332,388,12.8
65962,1400000US48439105205,"Census Tract 1052.05, Tarrant County, Texas",2389,713,966,8.7
65963,1400000US48439105403,"Census Tract 1054.03, Tarrant County, Texas",2990,274,95,17.3
65964,1400000US48439105404,"Census Tract 1054.04, Tarrant County, Texas",1667,74,0,10.8
65965,1400000US48439105405,"Census Tract 1054.05, Tarrant County, Texas",1917,244,81,9.8
65966,1400000US48439105406,"Census Tract 1054.06, Tarrant County, Texas",2859,273,57,12.3
65967,1400000US48439105502,"Census Tract 1055.02, Tarrant County, Texas",2163,486,502,9.0
65968,1400000US48439105503,"Census Tract 1055.03, Tarrant County, Texas",2380,153,206,15.0
65969,1400000US48439105505,"Census Tract 1055.05, Tarrant County, Texas",2235,309,370,9.7
65970,1400000US48439105507,"Census Tract 1055.07, Tarrant County, Texas",3245,114,16,21.3
65971,1400000US48439105508,"Census Tract 1055.08, Tarrant County, Texas",3459,303,403,9.8
65972,1400000US48439105510,"Census Tract 1055.10, Tarrant County, Texas",3225,538,660,8.2
65973,1400000US48439105511,"Census Tract 1055.11, Tarrant County, Texas",2352,526,512,16.0
65974,1400000US48439105512,"Census Tract 1055.12, Tarrant County, Texas",1690,172,127,23.2
65975,1400000US48439105513,"Census Tract 1055.13, Tarrant County, Texas",1555,280,231,24.0
65976,1400000US48439105514,"Census Tract 1055.14, Tarrant County, Texas",1568,217,112,3.2
65977,1400000US48439105600,"Census Tract 1056, Tarrant County, Texas",1884,232,246,9.5
65978,1400000US48439105701,"Census Tract 1057.01, Tarrant County, Texas",1391,169,148,9.8
65979,1400000US48439105703,"Census Tract 1057.03, Tarrant County, Texas",1490,173,222,10.5
65980,1400000US48439105704,"Census Tract 1057.04, Tarrant County, Texas",3139,516,510,6.7
65981,1400000US48439105800,"Census Tract 1058, Tarrant County, Texas",1288,257,269,3.5
65982,1400000US48439105901,"Census Tract 1059.01, Tarrant County, Texas",1140,275,343,12.9
65983,1400000US48439105902,"Census Tract 1059.02, Tarrant County, Texas",1235,586,623,8.4
65984,1400000US48439106001,"Census Tract 1060.01, Tarrant County, Texas",2696,260,510,13.0
65985,1400000US48439106002,"Census Tract 1060.02, Tarrant County, Texas",1139,202,324,22.5
65986,1400000US48439106004,"Census Tract 1060.04, Tarrant County, Texas",2099,246,526,8.8
65987,1400000US48439106101,"Census Tract 1061.01, Tarrant County, Texas",498,79,106,12.1
65988,1400000US48439106102,"Census Tract 1061.02, Tarrant County, Texas",1533,409,508,22.8
65989,1400000US48439106201,"Census Tract 1062.01, Tarrant County, Texas",1175,215,349,20.3
65990,1400000US48439106202,"Census Tract 1062.02, Tarrant County, Texas",1734,494,765,22.6
